Neighborhood,price,space
الخير,530000,75000
الخير,530000,75000
الخير,530000,75000
الخير,530000,75000
الخير,530000,75000
الخير,290000,37456
الخير,428572,51000
الخير,600000,91683
الخير,730000,112500
الخير,530000,76225
الخير,333300,41774
الخير,580000,75000
الخير,10000,49980
الخير,285000,35620
الخير,471429,67620
الخير,280000,37500
الخير,280000,37500
الخير,250000,32000
الخير,285000,35620
الخير,550000,75000
الخير,530000,75000
الخير,92000,37500
الخير,550000,75000
الخير,600000,75000
الخير,600000,75000
الخير,280000,37500
الخير,285000,37500
الخير,350000,45000
الخير,350000,45000
الخير,333333,45000
الخير,350000,45000
الخير,350000,45000
الخير,333333,45000
الخير,333333,45000
الخير,50000,39540
الخير,600000,75000
الخير,600000,75000
الخير,313000,45000
الخير,250000,37500
الخير,250000,37500
الخير,666667,78780
الخير,666667,79080
الخير,380925,45000
الخير,295238,37500
الخير,285714,37500
الخير,276190,37500
الخير,276190,37500
الخير,269048,37500
الخير,269048,37500
الخير,276190,37500
الخير,276190,37500
الخير,295238,37500
الخير,285714,37500
الخير,276190,37500
الخير,271429,37500
الخير,285714,37500
الخير,285714,37500
الخير,552380,75000
الخير,666667,75000
الخير,666667,75000
الخير,300000,37500
الخير,300000,37500
الخير,500000,81246
الخير,500000,82413
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,500000,75000
الخير,600000,75917
الخير,630000,77423
الخير,300000,37500
الخير,300000,37500
الخير,285000,38312
الخير,285715,37500
الخير,200000,75000
الخير,200000,75000
الخير,200000,37500
الخير,285714,37500
الخير,290000,37500
الخير,475000,60000
الخير,475000,60000
الخير,530000,75000
الخير,266667,37500
الخير,275000,37500
الخير,275000,37500
الخير,238095,37500
الخير,238095,37500
الخير,523810,75000
الخير,305000,37500
الخير,285710,37500
الخير,275000,37500
الخير,450000,75000
الخير,571500,75000
الخير,450000,75000
الخير,295238,37500
الخير,295238,37500
الخير,520000,72000
الخير,490000,72000
الخير,735000,83745
الخير,600000,75000
الخير,610000,75000
الخير,350000,37500
الخير,300000,37500
الخير,580000,75000
الخير,610000,75000
الخير,310000,37500
الخير,450000,78054
الخير,390000,75000
الخير,235000,75000
الخير,600000,75000
الخير,600000,75000
الخير,430000,42521
الخير,200000,83893
الخير,247619,37500
الخير,266667,37500
الخير,533500,75000
الخير,237500,37500
الخير,300000,36000
الخير,200000,36000
الخير,580000,72000
الخير,320000,37500
الخير,330000,37500
الخير,150000,37500
الخير,285700,37500
الخير,315000,37500
الخير,315000,37500
الخير,600000,75000
الخير,310000,37500
الخير,300000,37500
الخير,460000,75000
الخير,460000,75000
الخير,460000,75000
الخير,615000,75000
الخير,460000,75000
الخير,615000,75000
الخير,460000,75000
الخير,600000,71913
الخير,382300,40818
الخير,292700,31095
الخير,600000,71397
الخير,292700,31004
الخير,382300,40393
الخير,762500,75000
الخير,600000,75000
الخير,600000,75000
الخير,762500,75000
الخير,300000,37500
الخير,300000,37500
الخير,762500,75000
الخير,762500,75000
الخير,762500,75000
الخير,762500,75000
الخير,762500,102814
الخير,762500,105000
الخير,550000,75000
الخير,300000,37500
الخير,300000,37500
الخير,400000,69373
الخير,400000,69373
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,75000
الخير,400000,69374
الخير,400000,69374
الخير,315000,37500
الخير,320000,37500
الخير,550000,75000
الخير,550000,75000
الخير,550000,74423
الخير,550000,75589
الخير,330000,37500
الخير,600000,75000
الخير,500000,79530
الخير,600000,75000
الخير,600000,75000
الخير,280000,37500
الخير,280000,37500
الخير,540000,75000
الخير,270000,37500
الخير,270000,37500
الخير,290000,37500
الخير,600000,75000
الخير,600000,75000
الخير,600000,73256
الخير,600000,74423
الخير,550000,70234
الخير,630000,70234
الخير,520000,70335
الخير,525000,70350
الخير,520000,70741
الخير,525000,70756
الخير,305000,37500
الخير,305000,37500
الخير,350000,37500
الخير,262000,37500
الخير,600000,75000
الخير,600000,75000
الخير,550000,75000
الخير,550000,75000
الخير,500000,75000
الخير,310000,37500
الخير,310000,37500
الخير,600000,75000
الخير,680000,75000
الخير,600000,75000
الخير,680000,75000
الخير,320000,37500
الخير,465000,71900
الخير,530000,75000
الخير,610000,94844
الخير,550000,75000
الخير,345000,37500
الخير,345000,37500
الخير,550000,75000
الخير,200000,37500
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,87706
الخير,600000,87706
الخير,50000,75000
الخير,600000,75000
الخير,650000,75000
الخير,600000,75000
الخير,620000,75000
الخير,605000,75000
الخير,620000,75000
الخير,605000,75000
الخير,345000,37500
الخير,345000,37500
الخير,310000,37500
الخير,310000,37500
الخير,340000,37500
الخير,305000,37500
الخير,540715,75200
الخير,410000,45120
الخير,540715,75200
الخير,540715,75200
الخير,540715,75200
الخير,420000,45120
الخير,540715,75200
الخير,540715,75200
الخير,420000,45120
الخير,420000,45120
الخير,540715,75200
الخير,450000,50112
الخير,540715,75200
الخير,540715,75200
الخير,446000,50144
الخير,447000,50144
الخير,540715,75200
الخير,540715,75200
الخير,540715,75200
الخير,540715,75200
الخير,645000,75200
الخير,540715,75950
الخير,540715,75950
الخير,540715,75950
الخير,540715,75950
الخير,200000,37975
الخير,540715,75950
الخير,540715,75950
الخير,345000,37975
الخير,540715,75950
الخير,350000,37975
الخير,340000,37975
الخير,540715,75950
الخير,540715,75950
الخير,540715,75950
الخير,540715,75950
الخير,540715,75950
الخير,670000,75950
الخير,540715,75950
الخير,540715,75950
الخير,540695,75950
الخير,600000,75950
الخير,600000,75950
الخير,650000,76416
الخير,200000,37200
الخير,350000,37200
الخير,200000,37200
الخير,355000,37200
الخير,750000,100836
الخير,590000,90972
الخير,590000,97909
الخير,347620,37500
الخير,570000,75000
الخير,570000,75000
الخير,550000,75900
الخير,550000,75900
الخير,550000,75900
الخير,550000,75900
الخير,660000,75000
الخير,747500,81000
الخير,747500,81000
الخير,650000,75000
الخير,590000,75000
الخير,590000,75000
الخير,650000,75000
الخير,600000,84000
الخير,650000,75000
الخير,360000,37500
الخير,360000,37500
الخير,730000,75000
الخير,720000,82673
الخير,560000,74301
الخير,223100,80500
الخير,700000,75000
الخير,350000,46875
الخير,360000,46875
الخير,750000,95700
الخير,638095,90300
الخير,638095,90300
الخير,638095,90300
الخير,638095,90300
الخير,638095,90300
الخير,638095,89239
الخير,638095,89956
الخير,785000,88500
الخير,785000,88500
الخير,237500,96177
الخير,650000,78000
الخير,300000,78000
الخير,350000,40500
الخير,200000,37500
الخير,300000,78000
الخير,345000,37500
الخير,375000,40500
الخير,615000,78000
الخير,625000,78000
الخير,625000,78000
الخير,625000,78000
الخير,620000,78000
الخير,620000,78000
الخير,600000,78000
الخير,280000,40500
الخير,600000,75000
الخير,600000,75000
الخير,380000,42110
الخير,630000,75000
الخير,300000,37500
الخير,300000,37500
الخير,600000,75000
الخير,325000,37500
الخير,325000,37500
الخير,571429,75000
الخير,150000,78000
الخير,150000,78000
الخير,305000,42500
الخير,305000,42500
الخير,700000,87025
الخير,450000,64282
الخير,575000,64282
الخير,450000,64800
الخير,575000,64800
الخير,500000,80500
الخير,650000,80500
الخير,500000,80500
الخير,650000,80500
الخير,600000,78000
الخير,600000,78000
الخير,600000,72000
الخير,665000,72000
الخير,600000,75000
الخير,300000,37500
الخير,300000,37500
الخير,330000,37500
الخير,320000,37500
الخير,761905,76565
الخير,761905,76049
الخير,761905,80289
الخير,630000,75000
الخير,690476,75000
الخير,690476,75000
الخير,647620,75000
الخير,570000,75000
الخير,570000,75000
الخير,570000,75000
الخير,570000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,87500
الخير,340000,43750
الخير,500000,75000
الخير,500000,75000
الخير,300000,37500
الخير,500000,75000
الخير,200000,75000
الخير,330000,37500
الخير,340000,37500
الخير,725000,106400
الخير,650000,75000
الخير,650000,78000
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,600000,75000
الخير,314285,37500
الخير,320000,37500
الخير,300000,37500
الخير,315000,43750
الخير,315000,43750
الخير,360000,51000
الخير,360000,45000
الدار البيضاء,743095,75000
الدار البيضاء,100000,31250
الدار البيضاء,480000,35000
الدار البيضاء,550000,40000
الدار البيضاء,700000,62500
الدار البيضاء,495289,40200
الدار البيضاء,825000,62500
الدار البيضاء,825000,62500
الدار البيضاء,695000,30000
الدار البيضاء,880000,50000
الدار البيضاء,1000000,75000
الدار البيضاء,50000,31250
الدار البيضاء,1000000,43750
الدار البيضاء,983000,50000
الدار البيضاء,820000,30000
الدار البيضاء,100000,25000
الدار البيضاء,690000,31250
الدار البيضاء,1290000,31250
الدار البيضاء,860716,25000
الدار البيضاء,507730,37500
الدار البيضاء,750000,50000
الدار البيضاء,599100,25000
الدار البيضاء,871680,30000
الدار البيضاء,639426,31250
الدار البيضاء,670000,47450
الدار البيضاء,500000,76000
الدار البيضاء,500000,70951
الدار البيضاء,989211,51000
الدار البيضاء,1252606,60000
الدار البيضاء,1000000,76200
الدار البيضاء,400000,60000
الدار البيضاء,1000000,24582
الدار البيضاء,830000,21160
الدار البيضاء,1100000,26000
الدار البيضاء,650000,27153
الدار البيضاء,851752,39688
الدار البيضاء,400000,40000
الدار البيضاء,400000,36800
الدار البيضاء,200000,37500
الدار البيضاء,300000,33600
الدار البيضاء,888780,33600
الدريهمية,35000,14672
الدريهمية,750000,62400
الدريهمية,451198,41018
الدريهمية,650100,59100
الدريهمية,729300,66300
الدريهمية,984203,89473
الدريهمية,550000,50000
الديرة,205000,10038
الرائد,3380000,75000
الرائد,3000000,75000
الرابية,100000,40000
الرابية,105000,42500
الرابية,180000,42500
الرابية,105000,42500
الرابية,180000,40000
الرابية,217000,40000
